#      BLOCK:      ACTUAL_T:            T_AVE:             ERROR:
       724         1.159442506         1.175829548      0.001526237708
       725         1.153232205         1.175798379      0.001524450782
       726         1.177737892         1.175801051      0.001522353329
       727         1.166680525         1.175788505      0.001520310999
       728         1.159500739         1.175766132      0.001518387277
       729         1.166476174         1.175753389      0.001516357916
       730         1.175271006         1.175752728      0.001514280857
       731         1.180390945         1.175759073      0.001512222631
       732         1.125046489         1.175689793      0.001511742871
       733          1.16620202          1.17567685      0.001509735878
       734         1.157934698         1.175652678      0.001507872509
       735         1.165972413         1.175639507      0.001505878499
       736         1.161918067         1.175620864      0.001503947869
       737         1.144844159         1.175579105      0.001502486879
       738         1.144266112         1.175536675      0.001501049965
       739         1.151653767         1.175504357      0.001499366639
       740         1.155981278         1.175477975       0.00149757256
       741          1.16363315          1.17546199      0.001495636853
       742         1.165209043         1.175448172         0.001493685
       743         1.172643899         1.175444397      0.001491679425
       744         1.181214072         1.175452152      0.001489694637
       745         1.171760585         1.175447197      0.001487703288
       746         1.180788628         1.175454357      0.001485726278
       747         1.169973279          1.17544702      0.001483755472
       748         1.187016296         1.175462487      0.001481852455
       749         1.188320441         1.175479654      0.001479973447
       750         1.161451808          1.17546095      0.001478118333
       751         1.182737797         1.175470639      0.001476181891
       752          1.18282259         1.175480416      0.001474251257
       753         1.203437242         1.175517543      0.001472760849
       754         1.209429093         1.175562519      0.001471494162
       755         1.204983247         1.175601487      0.001470061042
       756         1.202347447         1.175636865      0.001468542159
       757         1.187629356         1.175652707      0.001466687657
       758          1.19788495         1.175682037      0.001465045948
       759         1.193932654         1.175706083      0.001463313032
       760         1.204382435         1.175743815      0.001461874006
       761         1.194227482         1.175768103      0.001460154776
       762         1.160736416         1.175748377      0.001458371809
       763         1.191933242         1.175769589      0.001456614702
       764         1.204499725         1.175807194      0.001455193473
       765         1.200867844         1.175839953      0.001453659945
       766         1.187978642           1.1758558       0.00145184859
       767         1.200793604         1.175888313      0.001450319713
       768         1.221385863         1.175947555        0.0014496407
       769         1.221945002         1.176007369      0.001448989102
       770         1.198725268         1.176036873      0.001447407639
       771         1.197014402         1.176064081      0.001445786033
       772         1.215411181         1.176115049      0.001444811347
       773         1.221015346         1.176173135       0.00144410939
       774         1.210985866         1.176218113      0.001442943875
       775          1.22931683         1.176286627      0.001442707711
       776         1.231963999         1.176358376      0.001442631575
       777          1.20566576         1.176396095      0.001441267913
       778         1.237804548         1.176475026        0.0014415751
       779         1.237207575         1.176552988       0.00144183116
       780         1.267697865         1.176669841      0.001444710017
       781         1.275719462         1.176796665      0.001448416137
       782          1.26887417         1.176914411      0.001451342024
       783         1.246905263         1.177003799      0.001452238552
       784         1.273109531         1.177126383      0.001455550679
       785         1.292777411         1.177273709      0.001461133391
       786         1.281539816         1.177406363        0.0014652838
       787          1.26772796          1.17752113      0.001467909566
       788         1.263250796         1.177629924      0.001470072837
       789         1.262862096          1.17773795      0.001472173305
       790         1.258165775         1.177839757      0.001473825808
       791         1.255718733         1.177938213      0.001475247501
       792          1.23251804         1.178007127      0.001474993541
       793         1.225889079         1.178067508      0.001474368889
       794         1.231769313         1.178135142      0.001474062502
       795         1.231622371         1.178202422       0.00147374293
       796         1.203148604         1.178233761      0.001472224676
       797         1.183567485         1.178240454      0.001470392678
       798         1.203341169         1.178271908      0.001468886479
       799         1.201000193         1.178300354      0.001467323483
       800         1.184798003         1.178308476      0.001465511808
       801         1.157353911         1.178282316      0.001463915679
       802         1.167345558         1.178268679      0.001462153862
       803         1.170840041         1.178259428      0.001460362264
       804         1.155460881         1.178231071       0.00145882117
       805          1.17262982         1.178224113      0.001457025564
       806         1.188505405         1.178236869      0.001455273677
       807          1.18214121         1.178241707      0.001453478406
       808         1.192583226         1.178259457      0.001451787917
       809         1.173246027          1.17825326      0.001450006597
       810          1.17704143         1.178251764      0.001448217237
       811         1.205343602         1.178285169      0.001446816744
       812         1.200399818         1.178312404       0.00144529126
       813         1.193986384         1.178331683      0.001443642114
       814         1.192152421         1.178348662      0.001441968439
       815         1.192160511         1.178365609      0.001440298736
       816         1.203414807         1.178396306       0.00143886076
       817         1.223600917         1.178451636      0.001438163046
       818         1.223243225         1.178506394      0.001437446956
       819         1.202182615         1.178535303      0.001435982495
       820         1.221329381          1.17858749      0.001435179316
       821         1.220921733         1.178639055       0.00143435725
       822         1.210632741         1.178677976       0.00143314027
       823         1.224071616         1.178733133      0.001432459897
       824         1.208214801         1.178768911       0.00143116823
       825         1.190287432         1.178782873      0.001429501582
       826         1.203922906         1.178813309      0.001428094923
       827         1.197101675         1.178835423      0.001426539293
       828         1.217976215         1.178882695      0.001425599426
       829         1.196284846         1.178903686      0.001424034307
       830         1.200227312         1.178929378      0.001422550331
       831         1.206624016         1.178962704      0.001421228808
       832         1.171450311         1.178953675      0.001419549282
       833         1.205775875         1.178985875      0.001418210284
       834         1.205910967         1.179018159      0.001416877206
       835         1.184157597         1.179024314      0.001415193716
       836         1.179129506          1.17902444      0.001413500906
       837          1.18474748         1.179031277      0.001411828673
       838         1.180520865         1.179033055      0.001410145032
       839          1.18318332         1.179038002      0.001408472964
       840         1.174674863         1.179032807      0.001406805788
       841         1.161678368         1.179012172      0.001405284346
       842         1.164940497          1.17899546      0.001403714733
       843         1.166058294         1.178980113      0.001402133479
       844         1.189980512         1.178993147       0.00140053276
       845         1.195548144         1.179012738       0.00139901235
       846         1.193536821         1.179029906      0.001397464005
       847         1.202876765         1.179058061       0.00139609769
       848         1.210231499         1.179094822      0.001394935249
       849         1.204505613         1.179124752      0.001393613277
       850         1.206112732         1.179156503       0.00139233537
       851          1.22025519         1.179204797      0.001391536574
       852         1.224379847          1.17925782      0.001390913116
       853         1.187534564         1.179267523      0.001389316347
       854         1.211427516         1.179305181      0.001388199789
       855         1.212803071          1.17934436      0.001387128921
       856         1.188254118         1.179354768      0.001385547494
       857         1.181743179         1.179357555      0.001383933555
       858         1.197585011         1.179378799      0.001382483624
       859         1.198781568         1.179401387      0.001381058724
       860         1.200253631         1.179425634      0.001379665672
       861         1.199214502         1.179448617      0.001378254699
       862         1.208450206         1.179482262      0.001377066383
       863         1.209931272         1.179517545      0.001375922636
       864         1.197240626         1.179538058      0.001374483031
       865         1.197843678          1.17955922      0.001373056941
       866         1.211699015         1.179596333      0.001371972904
       867         1.196606531         1.179615953      0.001370530743
       868         1.182331213         1.179619081       0.00136895536
       869         1.188890183          1.17962975      0.001367421609
       870          1.18365772         1.179634379      0.001365857698
       871         1.172541696         1.179626236      0.001364313824
       872          1.17165781         1.179617098      0.001362779846
       873         1.165988282         1.179601487      0.001361308232
       874          1.16544622         1.179585291      0.001359847012
       875         1.166596229         1.179570446      0.001358373924
       876         1.147691384         1.179534054      0.001357310658
       877         1.162408595         1.179514527      0.001355903443
       878         1.192888429         1.179529759      0.001354444691
       879         1.174330824         1.179523845      0.001352916712
       880         1.156618151         1.179497816      0.001351629676
       881         1.192397844         1.179512458      0.001350174787
       882          1.21217478          1.17954949      0.001349151732
       883         1.211195636          1.17958533      0.001348099755
       884          1.20593481         1.179615137      0.001346904239
       885           1.1966662         1.179634403      0.001345520106
       886         1.194189986         1.179650832       0.00134410175
       887         1.207934334         1.179682718      0.001342964593
       888         1.206207816         1.179712589        0.0013417844
       889         1.204467184         1.179740435      0.001340563982
       890         1.204542906         1.179768302      0.001339347361
       891         1.195805446         1.179786302      0.001337965102
       892         1.187584701         1.179795044      0.001336493704
       893         1.183070974         1.179798713      0.001335002105
       894         1.191265955         1.179811539      0.001333570434
       895         1.192597553         1.179825826      0.001332156929
       896         1.202077443          1.17985066      0.001330901611
       897         1.206527868           1.1798804      0.001329750137
       898          1.20712228         1.179910737      0.001328615337
       899         1.197890828         1.179930737      0.001327287981
       900          1.21102428         1.179965285      0.001326262776
       901         1.208146523         1.179996563      0.001325159552
       902         1.223519683         1.180044815      0.001324568599
       903         1.225571936         1.180095232      0.001324060932
       904         1.204618917          1.18012236      0.001322874139
       905         1.221035014         1.180167568      0.001322184623
       906         1.210772012         1.180201347      0.001321156697
       907         1.240535638         1.180267868      0.001321373684
       908          1.22737083         1.180319743      0.001320936319
       909         1.178794169         1.180318065       0.00131948421
       910         1.217558176         1.180358988      0.001318668682
       911         1.209450217         1.180390922      0.001317607782
       912         1.197419937         1.180409594      0.001316295334
       913         1.206474663         1.180438143      0.001315163167
       914          1.22370277         1.180485478      0.001314575833
       915         1.224450966         1.180533528      0.001314016989
       916         1.192967517         1.180547102      0.001312652584
       917         1.204425131         1.180573141      0.001311479367
       918         1.241931785         1.180639981       0.00131175287
       919         1.228337836         1.180691883      0.001311351895
       920         1.221971959         1.180736752      0.001310693925
       921         1.195199254         1.180752455      0.001309364868
       922         1.201220985         1.180774656       0.00130813292
       923         1.202332001         1.180798011      0.001306924141
       924         1.177503488         1.180794446      0.001305514584
       925         1.187669787         1.180801879      0.001304124376
       926         1.196948607         1.180819316      0.001302832602
       927         1.177271267         1.180815488      0.001301432795
       928         1.183076938         1.180817925      0.001300032671
       929         1.178253925         1.180815165      0.001298636211
       930         1.173288133         1.180807072      0.001297265049
       931         1.171077593         1.180796621      0.001295913732
       932         1.178707011         1.180794379      0.001294525206
       933         1.186672734         1.180800679      0.001293153052
       934         1.173139675         1.180792477      0.001291794533
       935         1.167459002         1.180778217      0.001290491644
       936          1.18192498         1.180779442      0.001289113495
       937         1.185100264         1.180784053      0.001287745954
       938         1.186526553         1.180790175      0.001286387643
       939         1.191498666         1.180801579      0.001285068238
       940         1.159911172         1.180779356      0.001283893298
       941         1.176755771          1.18077508      0.001282536025
       942         1.191200814         1.180786147      0.001281222275
       943         1.195448884         1.180801696      0.001279957958
       944         1.186991605         1.180808254      0.001278618866
       945         1.191036522         1.180819077       0.00127731164
       946         1.178894426         1.180817043      0.001275963037
       947         1.192579547         1.180829463      0.001274676116
       948         1.187371655         1.180836364      0.001273350202
       949         1.183548639         1.180839222      0.001272011629
       950          1.17687917         1.180835054      0.001270679499
       951         1.175006721         1.180828925      0.001269358128
       952         1.171306979         1.180818923      0.001268064174
       953         1.180132709         1.180818203      0.001266733776
       954         1.180228748         1.180817585      0.001265406113
       955         1.157494344         1.180793163      0.001264316733
       956         1.159418176         1.180770804      0.001263191912
       957         1.168066608         1.180757529      0.001261941714
       958         1.182172674         1.180759007      0.001260625312
       959         1.175199213         1.180753209      0.001259324122
       960         1.165454408         1.180737273      0.001258113156
       961         1.173919027         1.180730178       0.00125682399
       962         1.185539294         1.180735177      0.001255527462
       963          1.17888846         1.180733259       0.00125422516
       964         1.183815634         1.180736457      0.001252928172
       965         1.152856425         1.180707566      0.001251962858
       966         1.165512058         1.180691835      0.001250765648
       967         1.172449596         1.180683312      0.001249501241
       968         1.184478215         1.180687232      0.001248216584
       969         1.186012614         1.180692728      0.001246940533
       970         1.153881322         1.180665087      0.001245961341
       971         1.161983857         1.180645848      0.001244826697
       972         1.155915799         1.180620406      0.001243805987
       973           1.1737276         1.180613321       0.00124254784
       974         1.147139296         1.180578954      0.001241747318
       975         1.157420155         1.180555201      0.001240700885
       976         1.149698016         1.180523585      0.001239832434
       977         1.151751388         1.180494136       0.00123891312
       978         1.153473303         1.180466507      0.001237954369
       979         1.158088962          1.18044365      0.001236900862
       980         1.165660258         1.180428564      0.001235730703
       981         1.148311859         1.180395826      0.001234904644
       982         1.174330482         1.180389649      0.001233662549
       983         1.161493343         1.180370426      0.001232557311
       984         1.174612444         1.180364574      0.001231318603
       985         1.181232339         1.180365455      0.001230068848
       986         1.195504171         1.180380809      0.001228917132
       987         1.190523051         1.180391085      0.001227714989
       988          1.19535137         1.180406227      0.001226565736
       989         1.198484059         1.180424506      0.001225461721
       990         1.201303016         1.180445595      0.001224405335
       991         1.200052716          1.18046538      0.001223329654
       992          1.17155075         1.180456394      0.001222129466
       993         1.177815663         1.180453735      0.001220901614
       994         1.192898502         1.180466254      0.001219737535
       995         1.183909658         1.180469715      0.001218516577
       996           1.1468663         1.180435977      0.001217760153
       997         1.151097524          1.18040655       0.00121689422
       998         1.152554312         1.180378642      0.001215994864
       999         1.154191987         1.180352429      0.001215060151
      1000         1.151935201         1.180324012      0.001214177349
      1001         1.141205745         1.180284933      0.001213593118
      1002         1.144345732         1.180249065      0.001212911859
      1003         1.167499523         1.180236354      0.001211769181
      1004         1.167867635         1.180224034      0.001210624861
      1005         1.168510086         1.180212379      0.001209476367
      1006          1.17653868         1.180208727      0.001208279617
      1007         1.170804216         1.180199388      0.001207115829
      1008         1.165036667         1.180184345      0.001206012014
      1009         1.191769606         1.180195827      0.001204871415
      1010          1.19655325         1.180212023      0.001203787316
      1011         1.195200311         1.180226848      0.001202687912
      1012         1.169054948         1.180215809      0.001201550149
      1013          1.18100506         1.180216588      0.001200364272
      1014         1.201470301         1.180237548      0.001199363466
      1015         1.188431106          1.18024562      0.001198208994
      1016         1.188028938         1.180253281      0.001197054143
      1017         1.199014666         1.180271729      0.001196019239
      1018         1.180344302           1.1802718       0.00119484437
      1019         1.171615486         1.180263305      0.001193702002
      1020         1.183984284         1.180266953       0.00119253728
      1021         1.197366659         1.180283701       0.00119148687
      1022         1.176015259         1.180279525      0.001190328351
      1023         1.173064817         1.180272472      0.001189185677
      1024         1.182269486         1.180274423      0.001188025962
      1025         1.173301073         1.180267619      0.001186886392
      1026         1.152110367         1.180240176      0.001186046823
      1027         1.166130773         1.180226437      0.001184971524
      1028         1.166505584          1.18021309      0.001183893994
      1029         1.151703572         1.180185384      0.001183067616
      1030         1.158443116         1.180164275      0.001182107312
      1031         1.153944383         1.180138843      0.001181234279
      1032          1.16155716         1.180120838      0.001180226893
      1033         1.169141283         1.180110209      0.001179132229
      1034         1.147146608         1.180078329      0.001178422749
      1035         1.122407385         1.180022609      0.001178600793
      1036          1.15267659         1.179996213      0.001177758688
      1037         1.143616074         1.179961131      0.001177145334
      1038         1.147075937         1.179929449      0.001176437536
      1039         1.135655418         1.179886837      0.001176076739
      1040         1.124080205         1.179833177      0.001176169422
      1041         1.122331529          1.17977794      0.001176335919
      1042         1.135907573         1.179735838      0.001175960191
      1043         1.136354497         1.179694245      0.001175568036
      1044         1.126304759         1.179643106      0.001175553815
      1045          1.13099981         1.179596557      0.001175350118
      1046         1.126552827         1.179545846      0.001175319923
      1047         1.141079507         1.179509107      0.001174771448
      1048         1.141467514         1.179472807      0.001174211153
      1049         1.131336731          1.17942692       0.00117398808
      1050          1.12767374         1.179377631       0.00117390421
      1051         1.143373018         1.179343374      0.001173287023
      1052         1.153445604         1.179318756      0.001172429964
      1053         1.145943332          1.17928706      0.001171744897
      1054         1.139207342         1.179249034       0.00117125005
      1055         1.149911882         1.179221226      0.001170469919
      1056          1.16405363         1.179206863      0.001169449644
      1057         1.159408645         1.179188133      0.001168493249
      1058         1.159142527         1.179169186       0.00116754241
      1059         1.161688284         1.179152679      0.001166556598
      1060         1.183303841         1.179156595      0.001165462647
      1061         1.185389793          1.17916247      0.001164378997
      1062         1.178984726         1.179162303      0.001163282607
      1063         1.187993952         1.179170611      0.001162217936
      1064         1.202203279         1.179192258      0.001161327207
      1065         1.205251723         1.179216727      0.001160494509
      1066         1.184987275          1.17922214      0.001159418491
      1067         1.173635751         1.179216905      0.001158343696
      1068         1.183236228         1.179220668      0.001157265219
      1069         1.213045133         1.179252309      0.001156615127
      1070         1.219986126         1.179290378      0.001156160512
      1071         1.207642834         1.179316851      0.001155384036
      1072         1.159423363         1.179298294      0.001154455273
      1073         1.192256609         1.179310371      0.001153442525
      1074         1.181782866         1.179312673      0.001152370853
      1075         1.195266552         1.179327513       0.00115139444
      1076         1.186943928         1.179334592      0.001150346129
      1077         1.193818099          1.17934804       0.00114935663
      1078         1.204911264         1.179371754       0.00114853504
      1079         1.195423581          1.17938663      0.001147566938
      1080         1.187225172         1.179393888      0.001146527328
      1081         1.194663436         1.179408013       0.00114555372
      1082         1.209868418         1.179436165      0.001144840847
      1083         1.211032722          1.17946534      0.001144155433
      1084         1.198022923          1.17948246      0.001143228008
      1085          1.20903467         1.179509697      0.001142498753
      1086         1.211356443         1.179539022       0.00114182301
      1087         1.187990516         1.179546797      0.001140799046
      1088         1.177648301         1.179545052      0.001139751852
      1089         1.196847794         1.179560941       0.00113881599
      1090           1.1935154         1.179573743      0.001137843162
      1091          1.18223433         1.179576181      0.001136802839
      1092         1.188682216          1.17958452      0.001135792395
      1093          1.19012567         1.179594165      0.001134794189
      1094         1.185759167           1.1795998      0.001133770892
      1095         1.181291617         1.179601345      0.001132736537
      1096         1.175797302         1.179597874      0.001131708336
      1097         1.174199158         1.179592953      0.001130687397
      1098         1.159989325         1.179575099      0.001129798578
      1099          1.17601232         1.179571857      0.001128775205
      1100         1.188050668         1.179579565      0.001127775363
      1101         1.198208301         1.179596485       0.00112687796
      1102         1.198178551         1.179613347      0.001125981536
      1103         1.211378064         1.179642145       0.00112532892
      1104         1.206851826         1.179666792      0.001124579466
      1105         1.224465588         1.179707334      0.001124292292
      1106         1.234578134         1.179756946      0.001124369839
      1107         1.254264239         1.179824251      0.001125366826
      1108         1.250600606         1.179888129      0.001126162588
      1109          1.23641816         1.179939103      0.001126300146
      1110         1.245933901         1.179998557      0.001126853608
      1111         1.250716623          1.18006221      0.001127635679
      1112         1.263731765         1.180137453      0.001129129133
      1113          1.23847396         1.180189866        0.0011293305
      1114          1.26005982         1.180261563      0.001130590307
      1115         1.240001363         1.180315141      0.001130845141
      1116         1.255331334          1.18038236       0.00113182786
      1117         1.248199633         1.180443074      0.001132441825
      1118         1.246712345         1.180502349      0.001132979142
      1119         1.251843305         1.180566103      0.001133758996
      1120         1.232190723         1.180612196      0.001133683297
      1121         1.251223093         1.180675185      0.001134420522
      1122          1.26940128         1.180754264      0.001136162323
      1123         1.250304156         1.180816196      0.001136837313
      1124         1.234337997         1.180863813      0.001136822696
      1125         1.237668546         1.180914306      0.001136932984
      1126         1.221505299         1.180950355      0.001136494633
      1127         1.242483903         1.181004955      0.001136796983
      1128         1.235918234         1.181053637       0.00113683108
      1129         1.224923651         1.181092494      0.001136488032
      1130           1.2109233         1.181118893      0.001135788853
      1131         1.208034889         1.181142691      0.001135033918
      1132         1.227984621         1.181184071      0.001134785277
      1133         1.227967599         1.181225363      0.001134534699
      1134         1.219469012         1.181259088      0.001134035355
      1135         1.213369931         1.181287379      0.001133389053
      1136         1.210913799         1.181313459      0.001132691361
      1137         1.220313448         1.181347759      0.001132214389
      1138         1.223362824         1.181384679      0.001131821272
      1139         1.208604986         1.181408578      0.001131079854
      1140         1.210275515           1.1814339      0.001130371088
      1141         1.233065532         1.181479151      0.001130285793
      1142         1.202480937         1.181497541      0.001129445651
      1143         1.197183201         1.181511265      0.001128540878
      1144         1.229068684         1.181552836      0.001128319794
      1145         1.244413721         1.181607736      0.001128669206
      1146          1.24883446         1.181666398      0.001129207767
      1147         1.233505286         1.181711593      0.001129127359
      1148         1.289756695         1.181805709      0.001132059417
      1149         1.274487073         1.181886372      0.001133944247
      1150         1.275080621          1.18196741      0.001135850266
      1151         1.286866698         1.182058548       0.00113851387
      1152         1.287821634         1.182150356       0.00114122122
      1153         1.275387653         1.182231221      0.001143092821
      1154         1.282808048         1.182318376      0.001145420013
      1155         1.283309975         1.182405815      0.001147760882
      1156          1.29573618         1.182503851      0.001150947321
      1157         1.286261159         1.182593529      0.001153440959
      1158         1.272317668         1.182671011      0.001155044376
      1159         1.279825065         1.182754837      0.001157085561
      1160         1.286704817         1.182844449      0.001159552944
      1161         1.265120671         1.182915316      0.001160717698
      1162         1.277860495         1.182997024      0.001162591165
      1163         1.262187693         1.183065116      0.001163583838
      1164         1.239868484         1.183113916      0.001163607073
      1165         1.278666332         1.183195935      0.001165495331
      1166         1.225428778         1.183232156       0.00116505844
      1167         1.256275217         1.183294746      0.001165740165
      1168         1.268442829         1.183367647      0.001167019335
      1169           1.2616862         1.183434643      0.001167942504
      1170         1.262234912         1.183501994      0.001168884573
      1171         1.260569265         1.183567807      0.001169737695
      1172         1.255119596         1.183628858       0.00117033173
      1173         1.264446462         1.183697756      0.001171360291
      1174         1.277404315         1.183777574      0.001173078852
      1175         1.274776675          1.18385502      0.001174634178
      1176         1.289715411         1.183945038      0.001177079496
      1177          1.25950806         1.184009237      0.001177828901
      1178         1.267322978         1.184079962      0.001178950527
      1179         1.274939259         1.184157027      0.001180466635
      1180         1.265844554         1.184226253      0.001181494345
      1181         1.248653047         1.184280806      0.001181752678
      1182           1.2513456         1.184337545      0.001182114167
      1183         1.245732681         1.184389442      0.001182253591
      1184         1.249560195         1.184444485      0.001182535703
      1185         1.244843862         1.184495455      0.001182635732
      1186         1.247231943         1.184548353      0.001182820991
      1187         1.234052967         1.184590058      0.001182559543
      1188         1.236291166         1.184633578      0.001182364633
      1189         1.228178168         1.184670201       0.00118193726
      1190         1.230836991         1.184708996      0.001181580573
      1191         1.248888537         1.184762883       0.00118181663
      1192          1.24958176         1.184817262      0.001182075548
      1193          1.24027732          1.18486375      0.001181998475
      1194         1.233677527         1.184904632      0.001181715331
      1195         1.231606145         1.184943713      0.001181372495
      1196         1.253723125         1.185001221      0.001181783606
      1197         1.258527597         1.185062646      0.001182391597
      1198          1.25205637         1.185118568      0.001182726288
      1199         1.251968056         1.185174322      0.001183053277
      1200         1.270127368         1.185245116      0.001184183676
      1201         1.248667689         1.185297924       0.00118437457
      1202         1.274148378         1.185371843      0.001185693691
      1203         1.281058253         1.185451383      0.001187372962
      1204         1.266794517         1.185518944      0.001188307299
      1205         1.264607386         1.185584577      0.001189132333
      1206          1.26038515         1.185646601       0.00118976276
      1207         1.272177128         1.185718292      0.001190934984
      1208         1.277505159         1.185794274      0.001192370516
      1209         1.250770239         1.185848018      0.001192594844
      1210         1.238360535         1.185891416      0.001192398612
      1211         1.248228011         1.185942892      0.001192524537
      1212         1.247788971          1.18599392      0.001192631853
      1213          1.24848718         1.186045439      0.001192760903
      1214         1.261536033         1.186107623       0.00119339823
      1215         1.256328991         1.186165418      0.001193814681
      1216         1.240912916         1.186210441      0.001193681598
      1217         1.249933105         1.186262801      0.001193848593
      1218          1.28440626         1.186343379      0.001195584578
      1219         1.279662777         1.186419933      0.001197052181
      1220         1.263043815         1.186482739       0.00119771751
      1221         1.264957694          1.18654701      0.001198459771
      1222         1.270004443         1.186615306      0.001199423417
      1223         1.285208546         1.186695922      0.001201148826
      1224         1.283762962         1.186775225      0.001202782551
      1225         1.263529574         1.186837882      0.001203431568
      1226         1.264529288         1.186901252      0.001204117272
      1227         1.267701564         1.186967104      0.001204935263
      1228         1.266989953         1.187032269      0.001205714886
      1229         1.258610312          1.18709051      0.001206139647
      1230         1.268179185         1.187156435      0.001206959401
      1231         1.254406665         1.187211066      0.001207214668
      1232          1.29201435         1.187296134      0.001209228259
      1233         1.288658429         1.187378341      0.001211038714
      1234         1.273245283         1.187447926      0.001212054768
      1235         1.259658156         1.187506395      0.001212482827
      1236         1.273088045         1.187575636      0.001213477298
      1237         1.260143908         1.187634301      0.001213913539
      1238         1.252629474         1.187686801      0.001214067744
      1239         1.265432423          1.18774955      0.001214708357
      1240         1.266014118         1.187812666      0.001215367425
      1241         1.263499293         1.187873655      0.001215917349
      1242         1.226280536         1.187904578      0.001215331511
      1243         1.248783368         1.187953556      0.001215340251
      1244         1.259301705         1.188010909      0.001215715844
      1245         1.256937236         1.188066272       0.00121599929
      1246         1.265126592         1.188128118       0.00121659511
      1247         1.269637273         1.188193482      0.001217374142
      1248         1.278963677         1.188266215      0.001218569463
      1249         1.272606035         1.188333741      0.001219463333
      1250         1.307914476         1.188429405      0.001222234355
      1251         1.319355281         1.188534062      0.001225729921
      1252         1.240252361         1.188575371       0.00122544678
      1253         1.302260563         1.188666101      0.001227822953
      1254         1.328004092         1.188777216       0.00123186137
      1255         1.278042917         1.188848344      0.001232931575
      1256         1.273274529         1.188915562      0.001233780921
      1257         1.299380801         1.189003442      0.001235925202
      1258         1.308508814         1.189098439      0.001238588197
      1259         1.316339412         1.189199504       0.00124172087
      1260         1.308647363         1.189294304      0.001244348891
      1261         1.290733334         1.189374747      0.001245959589
      1262          1.32664246         1.189483517       0.00124971099
      1263         1.332891538         1.189597063      0.001253869131
      1264         1.317026687         1.189697877      0.001256923498
      1265         1.286199549         1.189774163      0.001258242746
      1266         1.299614236         1.189860925      0.001260236622
      1267         1.298484589         1.189946658      0.001262154767
      1268         1.285364863         1.190021908      0.001263400654
      1269         1.263025967         1.190079437      0.001263714172
      1270         1.277479116         1.190148256      0.001264591576
      1271         1.265437312         1.190207492      0.001264983228
      1272         1.232177267         1.190240487      0.001264418984
      1273         1.251209064         1.190288381      0.001264332456
      1274         1.257191003         1.190340895       0.00126443015
      1275         1.256244657         1.190392584      0.001264494513
      1276         1.248007236         1.190437736      0.001264309426
      1277         1.250117825         1.190484471       0.00126418283
      1278         1.235309675         1.190519545      0.001263680115
      1279         1.249639934         1.190565769      0.001263537218
      1280         1.262002633         1.190621579      0.001263782035
      1281         1.256430701         1.190672953      0.001263839216
      1282         1.278836499         1.190741723      0.001264723026
      1283          1.25723997         1.190793553      0.001264798867
      1284         1.259283347         1.190846894      0.001264938108
      1285         1.277930133         1.190914663      0.001265767782
      1286         1.263720764         1.190971278      0.001266048986
      1287         1.257693356         1.191023121      0.001266126275
      1288         1.266007164         1.191081338      0.001266480991
      1289         1.249202644         1.191126428      0.001266300875
      1290         1.242191502         1.191166014      0.001265937826
      1291         1.239014891         1.191203077      0.001265499684
      1292         1.233577591         1.191235875      0.001264945127
      1293         1.222003501          1.19125967       0.00126419062
      1294           1.2266633          1.19128703      0.001263509685
      1295         1.223006656         1.191311524      0.001262771394
      1296         1.223163054         1.191336101      0.001262036175
      1297         1.213192273         1.191352952      0.001261175631
      1298         1.221752644         1.191376373      0.001260421444
      1299         1.202692693         1.191385084      0.001259481248
      1300         1.199799427         1.191391557      0.001258529048
      1301           1.2087357         1.191404888      0.001257632299
      1302         1.217302483         1.191424779      0.001256823661
      1303         1.208014237          1.19143751      0.001255923584
      1304         1.221272667          1.19146039       0.00125516884
      1305         1.223600718         1.191485019       0.00125444863
      1306         1.212993743         1.191501488      0.001253596207
      1307         1.231192845         1.191531856      0.001253004847
      1308          1.23621095         1.191566015      0.001252512403
      1309         1.231068019         1.191596192       0.00125191904
      1310         1.244779963          1.19163679      0.001251621481
      1311         1.229779418         1.191665884      0.001251004881
      1312         1.231099415          1.19169594      0.001250412375
      1313         1.243069816         1.191735068      0.001250072062
      1314         1.238795557         1.191770882      0.001249633655
      1315         1.240238992          1.19180774      0.001249226806
      1316         1.235044538         1.191840595      0.001248709511
      1317         1.201033372         1.191847575      0.001247780873
      1318         1.216542455         1.191866312      0.001246974816
      1319         1.210015218         1.191880071      0.001246105334
      1320         1.208258466         1.191892479      0.001245223088
      1321         1.206036264         1.191903186      0.001244326481
      1322         1.202523633          1.19191122      0.001243411169
      1323         1.179887232         1.191902131      0.001242504541
      1324         1.211892529          1.19191723      0.001241657826
      1325         1.184934407          1.19191196      0.001240731909
      1326         1.170535889         1.191895839      0.001239900937
      1327         1.182736456         1.191888936      0.001238985785
      1328         1.176295514         1.191877194      0.001238108453
      1329         1.185478605          1.19187238      0.001237186205
      1330         1.184495195         1.191866833      0.001236268424
      1331          1.16134911         1.191843905        0.0012355522
      1332         1.179781835         1.191834849      0.001234657793
      1333         1.172515761         1.191820356      0.001233816627
      1334         1.168706053         1.191803029      0.001233013387
      1335         1.141357863         1.191765242      0.001232668646
      1336          1.18515079         1.191760291      0.001231755932
      1337         1.185678906         1.191755743      0.001230843047
      1338         1.177818335         1.191745326      0.001229967211
      1339         1.170420428           1.1917294      0.001229151743
      1340         1.163956829         1.191708675      0.001228409191
      1341         1.168781813         1.191691578      0.001227612121
      1342         1.177146293         1.191680739      0.001226745203
