#      BLOCK:      ACTUAL_TE:           TE_AVE:             ERROR:
       608               -0.76       -0.7734210526      0.003503283378
       609               -0.76       -0.7733990148      0.003497600175
       610               -0.68       -0.7732459016      0.003495216186
       611               -0.76       -0.7732242226      0.003489562933
       612               -0.76       -0.7732026144      0.003483927933
       613               -0.84       -0.7733115824      0.003479948225
       614               -0.76       -0.7732899023      0.003474348089
       615               -0.76       -0.7732682927      0.003468765946
       616                -0.6        -0.772987013      0.003474520498
       617               -0.76       -0.7729659643       0.00346895294
       618               -0.84       -0.7730744337      0.003465035175
       619               -0.84       -0.7731825525      0.003461123775
       620               -0.68       -0.7730322581       0.00345880294
       621                -0.6       -0.7727536232       0.00346443819
       622               -0.68       -0.7726045016      0.003462076224
       623               -0.68       -0.7724558587      0.003459708609
       624               -0.76       -0.7724358974      0.003454221789
       625               -0.76           -0.772416      0.003448752341
       626               -0.68       -0.7722683706       0.00344640146
       627               -0.76       -0.7722488038      0.003440960352
       628               -0.76       -0.7722292994      0.003435536394
       629                -0.6       -0.7719554849      0.003440968786
       630               -0.76       -0.7719365079      0.003435559259
       631               -0.68       -0.7717908082      0.003433202754
       632               -0.76       -0.7717721519      0.003427821161
       633                -0.6       -0.7715007899      0.003433130289
       634               -0.76       -0.7714826498      0.003427763181
